date,pair,forecast,actual_return,position,gpr,strategy_return,correct
2020-06-09,USD/CHF,0.00013686257643033583,-0.006704837741806191,1.0,68.50721740722656,-0.006704837741806191,False
2020-06-09,EUR/USD,-0.00019625698188992317,-0.0023515300777359194,-1.0,68.50721740722656,0.0023515300777359194,True
2020-06-09,USD/ILS,1.691763208552759e-05,-0.0021881714088564097,0.050390177274283306,68.50721740722656,-0.00011026234519879274,False
2020-06-10,USD/JPY,0.0001398755529030932,-0.007569730928247198,0.7722959042463321,68.50721740722656,-0.005846072192132097,False
2020-06-10,USD/CHF,0.00022261051654264696,-0.007748917233457053,1.0,68.50721740722656,-0.007748917233457053,False
2020-06-10,EUR/USD,-0.00022439506458587084,-0.002923738617872429,-1.0,68.50721740722656,0.002923738617872429,True
2020-06-10,USD/ILS,-1.2149355679789422e-05,-0.0023991993481545792,-0.036491612297435624,68.50721740722656,8.755065243711718e-05,True
2020-06-11,USD/JPY,0.0002356256741010503,-0.0016638599296801004,1.0,68.50721740722656,-0.0016638599296801004,False
2020-06-11,USD/CHF,0.0003196036266251129,0.0004344678592942408,1.0,68.50721740722656,0.0004344678592942408,True
2020-06-11,EUR/USD,-0.00025918207716216083,0.006853427928436906,-1.0,68.50721740722656,-0.006853427928436906,False
2020-06-11,USD/ILS,-4.320553619490394e-05,0.005240813131625499,-0.13083927765718786,68.50721740722656,-0.0006857042044781849,False
2020-06-15,USD/JPY,0.0001908526030574746,0.0014257614055757095,1.0,68.50721740722656,0.0014257614055757095,True
2020-06-15,USD/CHF,0.00020910862589066048,-0.0026591954178166732,1.0,68.50721740722656,-0.0026591954178166732,False
2020-06-15,EUR/USD,-0.00012629175829310114,-0.007561415008181194,-1.0,68.50721740722656,0.007561415008181194,True
2020-06-15,USD/ILS,0.00010896536270200874,0.004056875000300053,0.3332577001530968,68.50721740722656,0.0013519848324085896,True
2020-06-16,USD/JPY,0.00017079443714743435,-0.0005024308295021873,0.9603916426164041,68.50721740722656,-0.00048253036964672816,False
2020-06-16,USD/CHF,0.0002395081195879848,0.002350077575864251,1.0,68.50721740722656,0.002350077575864251,True
2020-06-16,EUR/USD,-0.00021854317694432548,0.006394574595345759,-1.0,68.50721740722656,-0.006394574595345759,False
2020-06-16,USD/ILS,0.0001583993108323273,-0.009327476796086698,0.48782158958262234,68.50721740722656,-0.004550144557462038,False
2020-06-17,USD/JPY,0.00017485879278512673,-0.004804082042021096,0.9915419366483268,68.50721740722656,-0.0047634488117630465,False
2020-06-17,USD/CHF,0.00020777156273465864,-0.0025442880013696323,1.0,68.50721740722656,-0.0025442880013696323,False
2020-06-17,EUR/USD,-0.00013749639462443233,0.0020278373022395435,-1.0,68.50721740722656,-0.0020278373022395435,False
2020-06-17,USD/ILS,4.109032865870248e-05,-0.002322704477647375,0.126446131502442,68.50721740722656,-0.0002936969958219108,False
2020-06-18,USD/JPY,0.0002309051665977697,0.001047762406313435,1.0,68.50721740722656,0.001047762406313435,True
2020-06-18,USD/CHF,0.00023605995296529475,0.0031515929199703585,1.0,68.50721740722656,0.0031515929199703585,True
2020-06-18,EUR/USD,-0.00011128052745415021,0.002845562040770133,-0.9449543136227442,68.50721740722656,-0.0026889261251068766,False
2020-06-18,USD/ILS,1.2215079434357459e-05,-0.0005189864860287718,0.03788554923742477,68.50721740722656,-1.96620880700011e-05,False
2020-06-22,USD/JPY,0.000232392310131932,0.0006739485292432956,1.0,68.50721740722656,0.0006739485292432956,True
2020-06-22,USD/CHF,0.00018701392010377085,-0.005608044686582714,1.0,68.50721740722656,-0.005608044686582714,False
2020-06-22,EUR/USD,-3.9642501570931e-05,-0.009053822303994319,-0.34061940721153955,68.50721740722656,0.00308390758618516,True
2020-06-22,USD/ILS,1.1684521502500823e-05,-0.0038155406569335693,0.036846998571452606,68.50721740722656,-0.00014059122113535056,False
2020-06-23,USD/JPY,0.00022180375884887465,-0.0044058695445828855,1.0,68.50721740722656,-0.0044058695445828855,False
2020-06-23,USD/CHF,0.00025034645438244305,-0.0024185311609358218,1.0,68.50721740722656,-0.0024185311609358218,False
2020-06-23,EUR/USD,-0.0001449528891933756,-0.002887617797513342,-1.0,68.50721740722656,0.002887617797513342,True
2020-06-23,USD/ILS,-3.341470878495953e-05,-0.0033964633120967536,-0.10608133695885977,68.50721740722656,0.0003603013690789406,True
2020-06-24,USD/JPY,0.0002701206691751135,0.005750145785865524,1.0,68.50721740722656,0.005750145785865524,True
2020-06-24,USD/CHF,0.0002753842982888302,0.003800658221250197,1.0,68.50721740722656,0.003800658221250197,True
2020-06-24,EUR/USD,-0.0001766247369167188,0.005463812138188029,-1.0,68.50721740722656,-0.005463812138188029,False
2020-06-24,USD/ILS,-7.258263156720301e-05,0.002952468350993165,-0.2320395319260263,68.50721740722656,-0.0006850893741908608,False
2020-06-25,USD/JPY,0.00020139326540819262,0.001036957348046208,1.0,68.50721740722656,0.001036957348046208,True
2020-06-25,USD/CHF,0.00022885216850627798,-6.330353289663027e-05,1.0,68.50721740722656,-6.330353289663027e-05,False
2020-06-25,EUR/USD,-0.00011223347027891417,0.002565285501542558,-0.955628887740458,68.50721740722656,-0.0024514609305758377,False
2020-06-25,USD/ILS,-3.7756816576144006e-05,0.000593975934394475,-0.12157468085892352,68.50721740722656,-7.22124346618892e-05,False
2020-06-29,USD/JPY,0.0001787616362937348,0.003469510814487542,1.0,68.50721740722656,0.003469510814487542,True
2020-06-29,USD/CHF,0.00023033584043716482,0.003640751813582588,1.0,68.50721740722656,0.003640751813582588,True
2020-06-29,EUR/USD,-8.485489871208222e-05,-0.0018971180954159284,-0.7327314614707041,68.50721740722656,0.0013900781146366319,True
2020-06-29,USD/ILS,-5.242553457273471e-05,0.004181235632781277,-0.1714542576405405,68.50721740722656,-0.0007168906514386895,False
2020-06-30,USD/JPY,0.0001384920850273769,0.0037085425111664794,0.8299114918085574,68.50721740722656,0.0030777620478776263,True
2020-06-30,USD/CHF,0.00018760685984616513,-0.004468734619785919,1.0,68.50721740722656,-0.004468734619785919,False
2020-06-30,EUR/USD,-0.0001048586201151174,0.001001018312004165,-0.9116973779445071,68.50721740722656,-0.0009126257703286337,False
2020-06-30,USD/ILS,-5.312781337479924e-06,0.004666217926631244,-0.017481276612671532,68.50721740722656,-8.157144631044742e-05,False
2020-07-01,USD/JPY,8.635564300722565e-05,-0.0057691163709998605,0.5201556817329296,71.22785949707031,-0.003000838658954037,False
2020-07-01,USD/CHF,0.0002177305596225608,-0.00108784143300944,1.0,71.22785949707031,-0.00108784143300944,False
2020-07-01,EUR/USD,-7.634243311450687e-05,-0.0013707918977278188,-0.6687639833616987,71.22785949707031,0.0009167362498843985,True
2020-07-01,USD/ILS,4.531042603960656e-05,-0.003263026956734305,0.14993096941460854,71.22785949707031,-0.0004892287948491743,False
2020-07-02,USD/JPY,0.00014197454647672954,0.0012201659442738766,0.8565671095928235,71.22785949707031,0.0010451540161102726,True
2020-07-02,USD/CHF,0.00022624659874352613,-0.00024320322916415726,1.0,71.22785949707031,-0.00024320322916415726,False
2020-07-02,EUR/USD,-8.901160277773694e-05,0.0012038836146124332,-0.7853890419472568,71.22785949707031,-0.0009455169986964594,False
2020-07-02,USD/ILS,1.2661950408223089e-05,-0.0023951018663197488,0.04217771361463054,71.22785949707031,-0.00010101992059550149,False
2020-07-06,USD/JPY,0.0001202133442964132,-0.0020450200860318013,0.7361128536148381,71.22785949707031,-0.001505365571228531,False
2020-07-06,USD/CHF,0.00023002433974198187,-0.00333342458284569,1.0,71.22785949707031,-0.00333342458284569,False
2020-07-06,EUR/USD,-8.372897743297262e-05,-0.005803531160246789,-0.7497032656276006,71.22785949707031,0.004350926263008556,True
2020-07-06,USD/ILS,-2.845464939981941e-05,0.00571025466624997,-0.09616224701078394,71.22785949707031,-0.0005491109197104111,False
2020-07-07,USD/JPY,0.00013851465057727175,0.0020399013371390495,0.8539808664595542,71.22785949707031,0.0017420367113820086,True
2020-07-07,USD/CHF,0.0002595318623049615,0.0005096474819059615,1.0,71.22785949707031,0.0005096474819059615,True
2020-07-07,EUR/USD,-0.0001381135810110031,0.0033372639003410587,-1.0,71.22785949707031,-0.0033372639003410587,False
2020-07-07,USD/ILS,2.654962409027404e-05,-0.0035121106275154412,0.09010774241038676,71.22785949707031,-0.0003164683597409432,False
2020-07-08,USD/JPY,0.00011799707913341029,-0.002742250184107453,0.7323521165521575,71.22785949707031,-0.002008292726446637,False
2020-07-08,USD/CHF,0.00025228728999325404,-0.004457222962544916,1.0,71.22785949707031,-0.004457222962544916,False
2020-07-08,EUR/USD,-0.00010538048220429594,-0.005637632238614576,-0.9463686018533412,71.22785949707031,0.005335278139420998,True
2020-07-08,USD/ILS,-7.045656945483586e-06,0.00173172900512375,-0.024062666812852716,71.22785949707031,-4.167001806044571e-05,False
2020-07-09,USD/JPY,0.00014248317619795436,-0.0004380663438676713,0.8897424485406623,71.22785949707031,-0.00038976622141607763,False
2020-07-09,USD/CHF,0.00029152224901192014,0.002419830448576965,1.0,71.22785949707031,0.002419830448576965,True
2020-07-09,EUR/USD,-0.00015700021859184145,0.004535737213860358,-1.0,71.22785949707031,-0.004535737213860358,False
2020-07-09,USD/ILS,9.306651252042076e-06,1.1618030685722758e-05,0.03201382612238629,71.22785949707031,3.7193761425727674e-07,True
2020-07-13,USD/JPY,0.0001717311107415237,0.0034234150399046204,1.0,71.22785949707031,0.0034234150399046204,True
2020-07-13,USD/CHF,0.0002626534288460436,0.0013290966002643678,1.0,71.22785949707031,0.0013290966002643678,True
2020-07-13,EUR/USD,-0.00013046565636415974,-0.0031249435238510648,-1.0,71.22785949707031,0.0031249435238510648,True
2020-07-13,USD/ILS,2.988515115629594e-05,-0.00559995771690025,0.10428370304305312,71.22785949707031,-0.0005839843276028795,False
2020-07-14,USD/JPY,0.00013909934081572656,-0.00028895773237525013,0.8844465289198964,71.22785949707031,-0.00025556766340385437,False
2020-07-14,USD/CHF,0.00024820572114437554,-0.0024634637060461095,1.0,71.22785949707031,-0.0024634637060461095,False
2020-07-14,EUR/USD,-0.00015764538946128618,-0.005714692854455694,-1.0,71.22785949707031,0.005714692854455694,True
2020-07-14,USD/ILS,-2.160791249070993e-05,0.0015162755022350982,-0.0757092691513369,71.22785949707031,-0.00011479611010629559,False
2020-07-15,USD/JPY,0.0001404473132280097,-0.003058444881227418,0.8994793366123047,71.22785949707031,-0.002751007972831737,False
2020-07-15,USD/CHF,0.0002681319102530524,0.004864607921687192,1.0,71.22785949707031,0.004864607921687192,True
2020-07-15,EUR/USD,-0.00020763088976331206,-0.0005683149435820045,-1.0,71.22785949707031,0.0005683149435820045,True
2020-07-15,USD/ILS,-7.669231605067153e-06,-0.004594317891851607,-0.027061062378060583,71.22785949707031,0.00012432712305603612,True
2020-07-16,USD/JPY,0.0001664606377829569,0.0033764514684606617,1.0,71.22785949707031,0.0033764514684606617,True
2020-07-16,USD/CHF,0.0002223746318479477,0.0014088393255149434,1.0,71.22785949707031,0.0014088393255149434,True
2020-07-16,EUR/USD,-0.00021084631100172382,0.0022012473316310732,-1.0,71.22785949707031,-0.0022012473316310732,False
2020-07-16,USD/ILS,-4.8867144813376193e-05,0.005208124161412808,-0.17330485387035516,71.22785949707031,-0.0009025931967323128,False
2020-07-20,USD/JPY,0.00014932103147305631,0.0009898478965553181,0.9727109243268807,71.22785949707031,0.0009628358624013421,True
2020-07-20,USD/CHF,0.0002711803783361225,0.0005115485272033649,1.0,71.22785949707031,0.0005115485272033649,True
2020-07-20,EUR/USD,-0.00022678701175867286,-0.0013731440733889544,-1.0,71.22785949707031,0.0013731440733889544,True
2020-07-20,USD/ILS,-1.7861519237868397e-05,-0.004724920359963858,-0.06405754942425301,71.22785949707031,0.00030266681948404415,True
2020-07-21,USD/JPY,0.0001394301103361828,-0.0033956343145964407,0.9144816878539013,71.22785949707031,-0.0031052453993467783,False
2020-07-21,USD/CHF,0.0002643842748910953,-0.006678729814068807,1.0,71.22785949707031,-0.006678729814068807,False
2020-07-21,EUR/USD,-0.00023674034441400376,-0.0065314845564676816,-1.0,71.22785949707031,0.0065314845564676816,True
2020-07-21,USD/ILS,-5.903158759611807e-05,-0.0005086422840366867,-0.21272843863430257,71.22785949707031,0.00010820267890650979,True
2020-07-22,USD/JPY,0.00016745898891312673,0.0032106701829448525,1.0,71.22785949707031,0.0032106701829448525,True
2020-07-22,USD/CHF,0.0003195979227430783,-0.0033564165804371715,1.0,71.22785949707031,-0.0033564165804371715,False
2020-07-22,EUR/USD,-0.00029092448340680224,-0.0029988013862373153,-1.0,71.22785949707031,0.0029988013862373153,True
2020-07-22,USD/ILS,-6.292998918152674e-05,-0.0006141958312643192,-0.22836838249002306,71.22785949707031,0.00014026290851794772,True
2020-07-23,USD/JPY,0.00013862876584825148,-0.0031444423199281646,0.9182627170793668,71.22785949707031,-0.002887424148396584,False
2020-07-23,USD/CHF,0.00034551527369527485,-0.004422248936925444,1.0,71.22785949707031,-0.004422248936925444,False
2020-07-23,EUR/USD,-0.0003140345218834805,-0.0023600100375213984,-1.0,71.22785949707031,0.0023600100375213984,True
2020-07-23,USD/ILS,-6.766871579607926e-05,-0.0013901162407343737,-0.24727345884447388,71.22785949707031,0.0003437388510422659,True
2020-07-27,USD/JPY,0.00022905487092863026,-0.006906066014171208,1.0,71.22785949707031,-0.006906066014171208,False
2020-07-27,USD/CHF,0.0004166359546621197,-0.0015419279750122916,1.0,71.22785949707031,-0.0015419279750122916,False
2020-07-27,EUR/USD,-0.0003692412399057229,-0.009916351861845696,-1.0,71.22785949707031,0.009916351861845696,True
2020-07-27,USD/ILS,-8.154202850185951e-05,0.0004720253508299077,-0.3020476107206005,71.22785949707031,-0.00014257412941772683,False
2020-07-28,USD/JPY,0.00028461644174958875,-0.0014630235917537648,1.0,71.22785949707031,-0.0014630235917537648,False
2020-07-28,USD/CHF,0.00042599987377826853,-0.0018271375892428,1.0,71.22785949707031,-0.0018271375892428,False
2020-07-28,EUR/USD,-0.00044868583743245985,0.004307641226158898,-1.0,71.22785949707031,-0.004307641226158898,False
2020-07-28,USD/ILS,-7.690314632404754e-05,-0.0004541965074447152,-0.2868072683497791,71.22785949707031,0.00013026685959422886,True
2020-07-29,USD/JPY,0.00029434142432335444,-0.0007136021009560567,1.0,71.22785949707031,-0.0007136021009560567,False
2020-07-29,USD/CHF,0.00043756297390566516,-0.0058618810116475295,1.0,71.22785949707031,-0.0058618810116475295,False
2020-07-29,EUR/USD,-0.00040943353163272467,-0.005437575828212027,-1.0,71.22785949707031,0.005437575828212027,True
2020-07-29,USD/ILS,-8.003858132253003e-05,-0.0026268136012201904,-0.30052600390243306,71.22785949707031,0.0007894257945712631,True
2020-07-30,USD/JPY,0.0002977731156835332,-0.0033227876375214738,1.0,71.22785949707031,-0.0033227876375214738,False
2020-07-30,USD/CHF,0.00048196156977323726,-0.004296222328035615,1.0,71.22785949707031,-0.004296222328035615,False
2020-07-30,EUR/USD,-0.0004505893886892562,-0.007529242650667012,-1.0,71.22785949707031,0.007529242650667012,True
2020-07-30,USD/ILS,-0.00010102870513047514,0.0012962970490233428,-0.38164589800661214,71.22785949707031,-0.0004947264513578349,False
2020-08-03,USD/JPY,0.0002508912903858274,0.0015491420191944272,1.0,66.47328186035156,0.0015491420191944272,True
2020-08-03,USD/CHF,0.0005071137204227667,0.004818172549829525,1.0,66.47328186035156,0.004818172549829525,True
2020-08-03,EUR/USD,-0.0004947961340551323,0.0016141405522411834,-1.0,66.47328186035156,-0.0016141405522411834,False
2020-08-03,USD/ILS,-0.00012278833037506238,0.002818059877074841,-0.4697999888775862,66.47328186035156,-0.0013239244989061323,False
2020-08-04,USD/JPY,0.0002336388718665356,-0.0039234213996064415,1.0,66.47328186035156,-0.0039234213996064415,False
2020-08-04,USD/CHF,0.0004560735163440679,-0.0054816657575919026,1.0,66.47328186035156,-0.0054816657575919026,False
2020-08-04,EUR/USD,-0.00047458303124807535,-0.004411234128556818,-1.0,66.47328186035156,0.004411234128556818,True
2020-08-04,USD/ILS,-9.442728145221156e-05,0.0018772735970136178,-0.3633750970329689,66.47328186035156,-0.0006821544754722539,False
2020-08-05,USD/JPY,0.0002686678557128516,-0.0005775466339108526,1.0,66.47328186035156,-0.0005775466339108526,False
2020-08-05,USD/CHF,0.0005037840218043102,-0.004974989523450213,1.0,66.47328186035156,-0.004974989523450213,False
2020-08-05,EUR/USD,-0.0005119556640955393,-0.0048325030156707305,-1.0,66.47328186035156,0.0048325030156707305,True
2020-08-05,USD/ILS,-7.559415106391718e-05,-0.004295056789613616,-0.2927055228990307,66.47328186035156,0.0012571868434848854,True
2020-08-06,USD/JPY,0.00027157262275899946,0.0002652684201993605,1.0,66.47328186035156,0.0002652684201993605,True
2020-08-06,USD/CHF,0.0005458322663405866,0.0021585621576170055,1.0,66.47328186035156,0.0021585621576170055,True
2020-08-06,EUR/USD,-0.0005525870847499286,-0.0003086507425634766,-1.0,66.47328186035156,0.0003086507425634766,True
2020-08-06,USD/ILS,-0.00011551594576165636,0.0006763065767045884,-0.44938920307659,66.47328186035156,-0.0003039248735407317,False
2020-08-10,USD/JPY,0.00024059288447180293,0.0013415048943088426,1.0,66.47328186035156,0.0013415048943088426,True
2020-08-10,USD/CHF,0.0004879866405986669,0.003029356725512855,1.0,66.47328186035156,0.003029356725512855,True
2020-08-10,EUR/USD,-0.00047178529556411426,0.003829434668357612,-1.0,66.47328186035156,-0.003829434668357612,False
2020-08-10,USD/ILS,-8.990104421988763e-05,-5.279605088337469e-05,-0.35413193162322404,66.47328186035156,1.8696767481407503e-05,True
2020-08-11,USD/JPY,0.0002261227155966266,0.004991008511520123,1.0,66.47328186035156,0.004991008511520123,True
2020-08-11,USD/CHF,0.00045581634544861497,0.001856956532750642,1.0,66.47328186035156,0.001856956532750642,True
2020-08-11,EUR/USD,-0.00043244551512703125,0.0001056339244160931,-1.0,66.47328186035156,-0.0001056339244160931,False
2020-08-11,USD/ILS,-8.955967061183761e-05,-0.0013932599450457994,-0.355048313738741,66.47328186035156,0.0004946745940882421,True
2020-08-12,USD/JPY,0.0001788383078072938,0.0028256856631692084,1.0,66.47328186035156,0.0028256856631692084,True
2020-08-12,USD/CHF,0.00043485499885099067,-0.005876633075910909,1.0,66.47328186035156,-0.005876633075910909,False
2020-08-12,EUR/USD,-0.0004275687415641639,-0.004855378729850979,-1.0,66.47328186035156,0.004855378729850979,True
2020-08-12,USD/ILS,-0.0001014446384421788,0.0007372737984741029,-0.4046525192939387,66.47328186035156,-0.0002983396999619574,False
2020-08-13,USD/JPY,0.00015185200077741338,0.0015352780045214676,1.0,66.47328186035156,0.0015352780045214676,True
2020-08-13,USD/CHF,0.00048373245677597496,-0.0023688632090991257,1.0,66.47328186035156,-0.0023688632090991257,False
2020-08-13,EUR/USD,-0.0004673388485655213,-0.0019258613008612535,-1.0,66.47328186035156,0.0019258613008612535,True
2020-08-13,USD/ILS,-9.38676747295824e-05,-0.00189025148910138,-0.37677433632703583,66.47328186035156,0.0007121982502973636,True
2020-08-17,USD/JPY,0.00017125394701835526,-0.005246148463946554,1.0,66.47328186035156,-0.005246148463946554,False
2020-08-17,USD/CHF,0.0005072523838846156,-0.002531671978817096,1.0,66.47328186035156,-0.002531671978817096,False
2020-08-17,EUR/USD,-0.0005028803660038208,-0.0020149121971446693,-1.0,66.47328186035156,0.0020149121971446693,True
2020-08-17,USD/ILS,-9.866762141485381e-05,0.0001967825975275339,-0.40082533789423713,66.47328186035156,-7.887545114567946e-05,False
2020-08-18,USD/JPY,0.00021564008246906008,-0.007273962952648705,1.0,66.47328186035156,-0.007273962952648705,False
2020-08-18,USD/CHF,0.0005249583996549934,-0.003818130717551882,1.0,66.47328186035156,-0.003818130717551882,False
2020-08-18,EUR/USD,-0.0005161049265220595,-0.005973904352676751,-1.0,66.47328186035156,0.005973904352676751,True
2020-08-18,USD/ILS,-9.606895946817605e-05,-0.001973460160554219,-0.39268970359891375,66.47328186035156,0.000774957485512301,True
2020-08-19,USD/JPY,0.0002768384609609711,0.008125554672590907,1.0,66.47328186035156,0.008125554672590907,True
2020-08-19,USD/CHF,0.0005535114723404613,0.013237494737698308,1.0,66.47328186035156,0.013237494737698308,True
2020-08-19,EUR/USD,-0.0005634261501552095,0.00881153266697865,-1.0,66.47328186035156,-0.00881153266697865,False
2020-08-19,USD/ILS,-0.00011243776802983483,0.00023543703385264791,-0.462264321177068,66.47328186035156,-0.00010883414063383667,False
2020-08-20,USD/JPY,0.00020461270065147132,-0.003902765444185219,1.0,66.47328186035156,-0.003902765444185219,False
2020-08-20,USD/CHF,0.0004349659707052591,-0.008735202612389248,1.0,66.47328186035156,-0.008735202612389248,False
2020-08-20,EUR/USD,-0.00048284035540895634,-0.002540472465230259,-1.0,66.47328186035156,0.002540472465230259,True
2020-08-20,USD/ILS,-0.00010943089492741977,0.00031183154531677637,-0.45265774605425607,66.47328186035156,-0.0001411529644517076,False
2020-08-24,USD/JPY,0.00021718055216069743,0.0010955855913632462,1.0,66.47328186035156,0.0010955855913632462,True
2020-08-24,USD/CHF,0.0004538991863720049,8.772694771796985e-05,1.0,66.47328186035156,8.772694771796985e-05,True
2020-08-24,EUR/USD,-0.00044196477393200923,0.0002950280049194287,-1.0,66.47328186035156,-0.0002950280049194287,False
2020-08-24,USD/ILS,-0.00010769558067946379,-7.357537316532436e-05,-0.45090187964189204,66.47328186035156,3.317527405559838e-05,True
2020-08-25,USD/JPY,0.0002061798840764348,0.0038870734688700725,1.0,66.47328186035156,0.0038870734688700725,True
2020-08-25,USD/CHF,0.00044936048817638234,-0.0042878503998481365,1.0,66.47328186035156,-0.0042878503998481365,False
2020-08-25,EUR/USD,-0.0004357889497148493,-0.00342044981362688,-1.0,66.47328186035156,0.00342044981362688,True
2020-08-25,USD/ILS,-0.00010740811514157284,-7.351064315574973e-05,-0.4524068785272949,66.47328186035156,3.325672060862659e-05,True
2020-08-26,USD/JPY,0.0001721644357922646,-0.0051594941776974546,1.0,66.47328186035156,-0.0051594941776974546,False
2020-08-26,USD/CHF,0.00048125882033942587,-0.0006498302491615426,1.0,66.47328186035156,-0.0006498302491615426,False
